ArresteeID,outcome__rearrested_in_2020,arrests__total,charges__A,charges__B,charges__C,group,pred_logistic_no_race,pred_logistic_with_race,pred_rf_no_race,pred_rf_with_race
101699526,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101521406,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100202258,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101604437,0,1,0,1,1,B,0.032414941,0.034741423,0.025931555,0.031998188
101793190,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101912705,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101890565,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
102457684,1,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101763886,0,3,0,3,0,A,0.054726778,0.044302496,0.242088131,0.139892658
101923987,0,1,1,2,0,B,0.046427259,0.048141116,0.088138326,0.1250625
101644485,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101817611,0,2,0,2,0,B,0.048193174,0.06193332,0.08871716,0.129719275
101860207,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102082425,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
6202567,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100139705,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101639842,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101762201,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101740549,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101550705,0,3,1,3,0,A,0.057664199,0.045435752,0.006022874,0.049247177
101516352,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101638218,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
102051173,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102257120,1,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101944082,0,1,0,2,0,A,0.0440355,0.038320067,0.041857429,0.005704391
101761228,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101804710,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102082128,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101704772,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101746305,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101495156,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102108283,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
102207956,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101565704,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
25316511,0,5,0,6,0,A,0.072990854,0.050144804,0,0.018639379
46019594,0,2,1,1,3,B,0.021790733,0.025238192,0,0.005381763
102210127,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101767581,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101712499,0,3,1,3,0,B,0.057664199,0.082488474,0.006022874,0.157991673
101484911,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101737600,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101804755,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101680681,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101515013,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
8681433,0,2,0,2,0,B,0.048193174,0.06193332,0.08871716,0.129719275
102073587,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
102068234,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102176987,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
101555934,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102206432,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
101629480,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
48118034,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101927911,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101902574,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101536303,0,2,1,3,0,A,0.052734721,0.042050053,0.002917638,0.026134562
101887992,0,2,1,1,0,A,0.048930188,0.042916548,0.091972153,0.111766326
101859849,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101059043,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
101862413,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102008446,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101555846,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101960902,0,3,0,3,0,A,0.054726778,0.044302496,0.242088131,0.139892658
101670873,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101788941,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101908636,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100683404,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
102222846,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
102421760,1,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101874592,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101583201,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101941213,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101995931,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101791627,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101506515,0,1,2,1,0,B,0.047138606,0.049869748,0.04980742,0.043527379
101989823,0,1,0,2,0,B,0.0440355,0.046943701,0.041857429,0.10823212
102076151,0,3,0,3,0,A,0.054726778,0.044302496,0.242088131,0.139892658
101812158,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101812419,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101426480,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
25252050,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101696485,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101759641,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
101756330,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102216617,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
101962212,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101922914,0,5,0,5,0,A,0.070366495,0.050654547,0,0.004871946
101784915,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101520265,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
101486049,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101505446,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
9016111,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100030442,1,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102128260,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
101615442,0,1,5,1,0,A,0.05519063,0.043946821,0,0.009626336
101400075,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
101278690,0,2,1,3,0,A,0.052734721,0.042050053,0.002917638,0.026134562
101798286,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
101515535,0,1,0,1,1,B,0.032414941,0.034741423,0.025931555,0.031998188
101144127,0,2,0,2,0,B,0.048193174,0.06193332,0.08871716,0.129719275
102054618,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102069679,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
25246423,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101026730,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101820564,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101861957,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102074851,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102216922,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102025042,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101871162,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101741682,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101574461,0,2,2,2,0,B,0.053537283,0.065078206,0.161387333,0.248973764
101499629,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102208171,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102168441,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101510464,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102182226,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101605383,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101611691,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101825631,0,1,2,1,0,A,0.047138606,0.040731567,0.04980742,0.057187857
102429729,1,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101758340,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101814943,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101578775,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
101348650,0,1,0,2,0,A,0.0440355,0.038320067,0.041857429,0.005704391
101765962,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101511415,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102129851,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101466108,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100952318,0,4,0,4,0,B,0.06208837,0.104038169,0.100355947,0.319439605
101655057,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101591541,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
102077282,0,1,2,2,0,A,0.048942275,0.04031744,0.145308835,0.007590138
101883769,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102115504,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102089257,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100433363,0,2,1,1,0,B,0.048930188,0.064123834,0.091972153,0.042661555
101628011,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
11217354,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
101505008,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101995843,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102104043,0,1,0,1,1,B,0.032414941,0.034741423,0.025931555,0.031998188
101662217,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
100077051,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101965721,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101532847,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
100841408,0,5,3,2,0,A,0.073562051,0.056281778,0.001357143,0.009202171
101925892,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101901342,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
100045523,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101955612,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
9582731,1,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102102907,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100629381,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101565961,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102170143,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101612591,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101490299,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102117407,0,8,0,8,0,A,0.101652057,0.061817456,0.059299036,0.068023533
48081161,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102083271,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102185922,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101714744,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101944868,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
102010711,0,1,1,2,0,B,0.046427259,0.048141116,0.088138326,0.1250625
101579512,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101858106,0,1,2,1,0,B,0.047138606,0.049869748,0.04980742,0.043527379
101791115,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
102146168,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100601650,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101925100,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102036974,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
48018533,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
100619084,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102144131,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101770952,0,1,1,4,0,B,0.050047419,0.047174336,0.098065136,0.240198458
101830460,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101750840,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101970275,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101913880,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102054531,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101759821,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101591763,0,3,0,3,0,A,0.054726778,0.044302496,0.242088131,0.139892658
101956362,0,3,1,2,0,A,0.055557879,0.045899938,0.190179259,0.025256502
101832341,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100487819,0,12,0,12,0,A,0.162069987,0.08028763,0,0.008122429
101917448,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101210223,0,8,2,7,0,A,0.1083551,0.079861134,0,0.003009832
101515518,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101722795,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101825592,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101724778,0,1,0,2,0,B,0.0440355,0.046943701,0.041857429,0.10823212
101963138,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101934453,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101785527,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101492902,0,3,3,1,0,A,0.059422475,0.048764255,0.31737158,0.309968602
101812093,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
100724369,0,2,1,1,0,B,0.048930188,0.064123834,0.091972153,0.042661555
101869696,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102188150,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101868325,0,1,0,2,1,A,0.033675147,0.028001472,0.000644145,0.002571435
101557910,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101900899,0,8,0,8,0,B,0.101652057,0.264269491,0.059299036,0.002473776
101719967,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101559152,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101312748,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
101632472,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
10271108,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102208246,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101821044,0,1,0,2,0,A,0.0440355,0.038320067,0.041857429,0.005704391
101628459,0,2,1,1,0,B,0.048930188,0.064123834,0.091972153,0.042661555
15260583,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101754412,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101726283,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
47010535,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102054797,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101654932,0,3,1,4,0,A,0.059845316,0.044976039,0.006516504,0.091471245
101948474,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101812367,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
101998929,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102144007,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102059099,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101942669,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
45115368,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101931907,0,2,3,2,2,A,0.033086356,0.02386535,0,0.00554075
48132449,0,2,0,2,0,B,0.048193174,0.06193332,0.08871716,0.129719275
101966016,0,2,1,2,0,A,0.050798754,0.042481189,0.169580848,0.05047288
101712940,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101558843,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101598749,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
10418556,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101503052,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101821165,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101863747,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101786580,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
102194429,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102175843,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102022442,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102097133,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101789053,0,2,0,2,0,B,0.048193174,0.050702562,0.08871716,0.036956077
101833319,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101949888,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102088260,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101550245,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100642106,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101581432,0,1,1,1,1,A,0.034198116,0.029028992,0,0.000473866
102123257,0,2,3,1,0,B,0.054351358,0.067371962,0,0.003372199
101872055,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101800892,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101776451,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100976500,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101660853,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102103906,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102138873,0,1,1,1,1,A,0.034198116,0.029028992,0,0.000473866
102126408,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101736495,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100913208,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101474416,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
101949955,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
101490168,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101829100,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101799394,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102060454,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101406899,0,3,0,3,0,A,0.054726778,0.044302496,0.242088131,0.139892658
102122369,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102097142,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101887611,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101814148,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101669018,0,3,0,3,0,A,0.054726778,0.044302496,0.242088131,0.139892658
102025191,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101598373,0,2,0,2,0,B,0.048193174,0.06193332,0.08871716,0.129719275
101570390,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102056687,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101975644,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102129040,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102104347,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101919334,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101526212,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101894283,0,1,2,1,0,B,0.047138606,0.049869748,0.04980742,0.043527379
9472647,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101562730,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101639815,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
100824699,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102025942,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101547917,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
102368853,1,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
101576235,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
9878765,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101810906,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102201379,0,2,1,1,0,A,0.048930188,0.042916548,0.091972153,0.111766326
102036974,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101534352,0,1,0,1,1,B,0.032414941,0.034741423,0.025931555,0.031998188
100739215,0,2,1,2,0,A,0.050798754,0.042481189,0.169580848,0.05047288
101956483,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
102628536,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102119059,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
101832168,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
101594827,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101674558,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102167742,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101334373,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
101579971,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100411487,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102016475,0,2,0,2,0,A,0.048193174,0.041418428,0.08871716,0.07581312
101480296,0,15,0,15,0,A,0.224290709,0.097311496,0,0.008122429
101693430,0,6,0,6,0,A,0.079654592,0.054145421,0.228686863,0.297569157
101873185,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102176596,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
101857352,0,3,0,3,0,A,0.054726778,0.044302496,0.242088131,0.139892658
101805394,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
45066270,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102017251,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101903339,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101797792,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101979271,0,2,1,2,0,A,0.050798754,0.042481189,0.169580848,0.05047288
101709313,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
101843291,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102042128,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101769080,0,1,2,1,0,B,0.047138606,0.049869748,0.04980742,0.043527379
102101845,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101797067,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102129984,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101918466,0,3,2,1,0,B,0.056400847,0.086174917,0,0.006456865
101342334,0,5,3,2,0,A,0.073562051,0.056281778,0.001357143,0.009202171
102147407,1,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101750237,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101841976,0,1,0,2,0,B,0.0440355,0.046943701,0.041857429,0.10823212
102008856,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
101515362,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101899520,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101794080,0,2,1,1,0,B,0.048930188,0.064123834,0.091972153,0.042661555
9986057,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102150662,0,1,3,1,0,A,0.049690147,0.041777472,0.034409972,0.038471218
100962917,0,2,1,2,0,A,0.050798754,0.042481189,0.169580848,0.05047288
101865377,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100679100,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
101607411,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
101521468,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
102026765,0,1,1,1,0,B,0.044711919,0.048631533,0.015897755,0.027533771
101967830,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
8221669,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
100809962,0,12,0,12,0,A,0.162069987,0.08028763,0,0.008122429
101694443,0,1,1,1,0,A,0.044711919,0.039710761,0.015897755,0.006301095
101611603,0,3,1,1,0,A,0.053524126,0.046368636,0.001836735,0.026629297
101620035,0,4,0,4,0,A,0.06208837,0.047377463,0.100355947,0.005741511
48061461,0,2,0,2,0,B,0.048193174,0.06193332,0.08871716,0.129719275
101617780,0,2,1,1,0,B,0.048930188,0.064123834,0.091972153,0.042661555
101781490,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
102213267,0,1,0,1,0,A,0.042404598,0.038714505,0.03505498,0.018620913
25518951,0,1,0,1,0,B,0.042404598,0.047422527,0.03505498,0.0592403
