IncidentNum,ArresteeID,age,race,sex,current_charge_violent,age_younger_than_20,pending_charge,prior_conviction,prior_violent_conviction,prior_violent_conviction_3plus,outcome__violent_rearrest,outcome__any_rearrest
044847-2019,100307539.0,41.0,Black,Female,1,0,0,0,0,0,0,0
149019-2018,101689751.0,32.0,White,Male,0,0,0,0,0,0,0,0
059265-2018,101562547.0,38.0,Hispanic or Latino,Female,1,0,0,0,0,0,0,0
162435-2018,101708951.0,19.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
115936-2018,101642798.0,45.0,Black,Female,1,0,0,0,0,0,0,0
115936-2018,101642798.0,45.0,Black,Female,1,0,0,0,0,0,0,0
115936-2018,101642798.0,45.0,Black,Female,0,0,0,0,0,0,0,0
183755-2018,101740073.0,25.0,White,Female,0,0,0,0,0,0,0,0
211509-2018,101779371.0,20.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
185991-2018,101743517.0,33.0,Black,Male,1,0,0,0,0,0,0,0
185991-2018,101743517.0,33.0,Black,Male,1,0,0,0,0,0,0,0
235168-2018,101776756.0,65.0,White,Female,0,0,0,0,0,0,0,0
118586-2018,101646460.0,45.0,Black,Male,0,0,0,0,0,0,0,0
023194-2018,101513013.0,29.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
258074-2019,102217555.0,37.0,Black,Male,0,0,0,0,0,0,0,0
057226-2019,101947275.0,59.0,Black,Male,1,0,0,0,0,0,0,0
131420-2019,102046283.0,29.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
131420-2019,102046283.0,29.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
047228-2019,101933743.0,44.0,Black,Male,0,0,0,0,0,0,0,0
047228-2019,101933743.0,44.0,Black,Male,0,0,0,0,0,0,0,0
181041-2018,101736011.0,27.0,Black,Male,1,0,0,0,0,0,0,0
089767-2019,101422277.0,47.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
089767-2019,101422277.0,47.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
089767-2019,101422277.0,47.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
102966-2018,101624209.0,42.0,Black,Male,0,0,0,0,0,0,0,0
173898-2018,101725147.0,28.0,White,Male,1,0,0,0,0,0,0,0
231281-2018,101808073.0,34.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
231281-2018,101808073.0,34.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
186293-2018,101438640.0,18.0,Black,Male,1,1,0,0,0,0,0,0
186293-2018,101438640.0,18.0,Black,Male,1,1,0,0,0,0,0,0
216792-2018,101787115.0,27.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
037938-2019,101921884.0,23.0,Black,Male,1,0,0,0,0,0,0,0
023516-2018,101513548.0,24.0,Black,Female,0,0,0,0,0,0,0,0
188809-2018,101747436.0,60.0,White,Male,0,0,0,0,0,0,0,0
037686-2018,101549721.0,40.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
101768-2019,102006752.0,25.0,White,Female,0,0,0,0,0,0,0,0
271338-2018,101861037.0,36.0,White,Male,0,0,0,0,0,0,0,0
145071-2019,102065787.0,43.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
145071-2019,102065787.0,43.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
030027-2018,101521465.0,,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
169722-2018,101720378.0,33.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
140374-2019,102059476.0,29.0,White,Male,0,0,0,0,0,0,0,0
196627-2018,101758276.0,27.0,White,Female,0,0,0,0,0,0,0,0
204750-2018,101769783.0,31.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
236521-2019,102188844.0,23.0,Black,Male,1,0,0,0,0,0,0,0
236521-2019,102188844.0,23.0,Black,Male,1,0,0,0,0,0,0,0
147696-2018,101290816.0,,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
092636-2018,101609935.0,31.0,Middle Eastern,Male,0,0,0,0,0,0,0,0
134180-2019,100649963.0,20.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
134180-2019,100649963.0,20.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
055958-2018,101557644.0,35.0,Black,Male,1,0,0,0,0,0,0,0
055958-2018,101557644.0,35.0,Black,Male,0,0,0,0,0,0,0,0
055958-2018,101557644.0,35.0,Black,Male,0,0,0,0,0,0,0,0
118133-2018,101645642.0,41.0,Black,Male,0,0,0,0,0,0,0,0
012313-2018,101358717.0,36.0,Black,Male,0,0,0,0,0,0,0,0
012313-2018,101499101.0,36.0,Black,Male,0,0,0,0,0,0,0,0
012313-2018,101380318.0,36.0,Black,Male,0,0,0,0,0,0,0,0
165089-2018,101428514.0,53.0,Black,Male,0,0,1,0,0,0,0,0
165089-2018,101654226.0,53.0,Black,Male,0,0,1,0,0,0,0,0
165089-2018,101712907.0,53.0,Black,Male,0,0,1,0,0,0,0,0
124139-2018,101428514.0,53.0,Black,Male,0,0,0,0,0,0,0,1
124139-2018,101654226.0,53.0,Black,Male,0,0,0,0,0,0,0,1
124139-2018,101712907.0,53.0,Black,Male,0,0,0,0,0,0,0,1
056493-2018,101558494.0,28.0,White,Female,0,0,0,0,0,0,0,0
159866-2019,102016235.0,44.0,White,Male,0,0,1,0,0,0,0,0
117257-2019,102016235.0,44.0,White,Male,0,0,0,0,0,0,0,1
026008-2018,101516669.0,62.0,Black,Female,0,0,0,0,0,0,0,0
026008-2018,101516669.0,62.0,Black,Female,1,0,0,0,0,0,0,0
035328-2019,101918608.0,58.0,Black,Male,1,0,0,0,0,0,0,0
174242-2018,101744186.0,30.0,Hispanic or Latino,Male,0,0,0,0,0,0,1,1
174242-2018,101725764.0,30.0,Hispanic or Latino,Male,0,0,0,0,0,0,1,1
174242-2018,101787586.0,30.0,Hispanic or Latino,Male,0,0,0,0,0,0,1,1
186473-2018,101744186.0,30.0,Hispanic or Latino,Male,1,0,1,0,0,0,1,1
186473-2018,101725764.0,30.0,Hispanic or Latino,Male,1,0,1,0,0,0,1,1
186473-2018,101787586.0,30.0,Hispanic or Latino,Male,1,0,1,0,0,0,1,1
217073-2018,101744186.0,30.0,Hispanic or Latino,Male,1,0,1,0,1,0,0,0
217073-2018,101744186.0,30.0,Hispanic or Latino,Male,1,0,1,0,1,0,0,0
217073-2018,101744186.0,30.0,Hispanic or Latino,Male,1,0,1,0,1,0,0,0
217073-2018,101725764.0,30.0,Hispanic or Latino,Male,1,0,1,0,1,0,0,0
217073-2018,101725764.0,30.0,Hispanic or Latino,Male,1,0,1,0,1,0,0,0
217073-2018,101725764.0,30.0,Hispanic or Latino,Male,1,0,1,0,1,0,0,0
217073-2018,101787586.0,30.0,Hispanic or Latino,Male,1,0,1,0,1,0,0,0
217073-2018,101787586.0,30.0,Hispanic or Latino,Male,1,0,1,0,1,0,0,0
217073-2018,101787586.0,30.0,Hispanic or Latino,Male,1,0,1,0,1,0,0,0
066056-2019,101587213.0,34.0,White,Male,0,0,0,0,0,0,0,0
209240-2019,100042493.0,25.0,White,Female,1,0,0,0,0,0,0,0
209240-2019,100042493.0,25.0,White,Female,1,0,0,0,0,0,0,0
209240-2019,100042493.0,25.0,White,Female,1,0,0,0,0,0,0,0
168746-2018,100620080.0,31.0,Black,Male,1,0,1,0,1,0,0,0
168746-2018,100620080.0,31.0,Black,Male,0,0,1,0,1,0,0,0
168746-2018,101717743.0,31.0,Black,Male,1,0,1,0,1,0,0,0
168746-2018,101717743.0,31.0,Black,Male,0,0,1,0,1,0,0,0
154726-2018,100620080.0,29.0,Black,Male,1,0,0,0,0,0,1,1
154726-2018,101717743.0,29.0,Black,Male,1,0,0,0,0,0,1,1
074301-2019,101970115.0,47.0,Black,Female,0,0,0,0,0,0,0,0
229112-2018,101804902.0,62.0,White,Male,0,0,0,0,0,0,0,0
019990-2019,100910915.0,32.0,White,Male,1,0,0,0,0,0,0,0
004405-2019,10561964.0,24.0,Black,Male,1,0,0,0,0,0,0,0
124865-2018,101655489.0,62.0,White,Male,0,0,0,0,0,0,0,0
079931-2018,101591869.0,28.0,Black,Male,1,0,0,0,0,0,0,0
099121-2018,101618867.0,52.0,Black,Male,0,0,0,0,0,0,0,0
022267-2019,101901557.0,58.0,Black,Male,1,0,0,0,0,0,0,0
163387-2018,101710545.0,30.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
056008-2018,9431055.0,,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
129634-2019,102043883.0,62.0,Black,Male,0,0,0,0,0,0,0,0
009491-2018,101495711.0,52.0,White,Male,0,0,0,0,0,0,0,0
111870-2018,101637186.0,32.0,Black,Male,1,0,0,0,0,0,1,1
111870-2018,101637186.0,32.0,Black,Male,1,0,0,0,0,0,1,1
111870-2018,101637186.0,32.0,Black,Male,0,0,0,0,0,0,1,1
111870-2018,101665545.0,32.0,Black,Male,1,0,0,0,0,0,1,1
111870-2018,101665545.0,32.0,Black,Male,1,0,0,0,0,0,1,1
111870-2018,101665545.0,32.0,Black,Male,0,0,0,0,0,0,1,1
123347-2018,101637186.0,32.0,Black,Male,1,0,1,0,1,0,0,0
123347-2018,101665545.0,32.0,Black,Male,1,0,1,0,1,0,0,0
042001-2019,101393355.0,35.0,White,Male,0,0,0,0,0,0,0,0
112665-2018,101638156.0,24.0,White,Male,0,0,0,0,0,0,0,0
189059-2019,102124816.0,52.0,White,Male,1,0,0,0,0,0,0,0
079456-2018,101591240.0,43.0,Black,Female,0,0,0,0,0,0,0,0
117463-2019,101676111.0,22.0,White,Female,1,0,0,0,0,0,0,0
206189-2019,10184664.0,,Black,Male,0,0,0,0,0,0,0,0
051413-2018,9472822.0,,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
135427-2019,102050826.0,60.0,White,Male,0,0,0,0,0,0,0,0
238087-2018,101818099.0,22.0,White,Female,0,0,0,0,0,0,0,0
235862-2018,101814888.0,34.0,Black,Female,0,0,0,0,0,0,0,0
235862-2018,101814888.0,34.0,Black,Female,1,0,0,0,0,0,0,0
235862-2018,101814888.0,34.0,Black,Female,0,0,0,0,0,0,0,0
040735-2019,10478457.0,26.0,White,Male,0,0,0,0,0,0,0,0
226770-2019,102175645.0,26.0,White,Male,1,0,0,0,0,0,0,0
247112-2018,101829853.0,42.0,Black,Male,1,0,0,0,0,0,0,0
247112-2018,101829853.0,42.0,Black,Male,1,0,0,0,0,0,0,0
247112-2018,101829853.0,42.0,Black,Male,1,0,0,0,0,0,0,0
069275-2018,10651985.0,,White,Male,0,0,0,0,0,0,0,0
184905-2018,101741682.0,24.0,White,Female,0,0,0,0,0,0,0,0
047158-2019,101933587.0,27.0,Hispanic or Latino,Female,1,0,0,0,0,0,0,0
067109-2018,101573775.0,22.0,White,Female,0,0,0,0,0,0,0,0
184022-2018,101741221.0,,Hispanic or Latino,Female,1,0,0,0,0,0,0,0
134787-2018,101669770.0,24.0,White,Male,0,0,0,0,0,0,0,0
137765-2018,101673923.0,36.0,Black,Male,1,0,0,0,0,0,0,0
137765-2018,101673923.0,36.0,Black,Male,1,0,0,0,0,0,0,0
110733-2019,102018648.0,25.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
110733-2019,102018648.0,25.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
120135-2019,102030787.0,21.0,Hispanic or Latino,Female,0,0,0,1,0,0,0,0
077775-2018,101588721.0,33.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
077775-2018,101588721.0,33.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
239667-2018,101407134.0,31.0,Black,Male,1,0,0,0,0,0,0,0
239667-2018,101407134.0,31.0,Black,Male,1,0,0,0,0,0,0,0
236613-2018,101815917.0,32.0,Black,Female,0,0,0,0,0,0,0,0
236613-2018,101815917.0,32.0,Black,Female,0,0,0,0,0,0,0,0
112842-2018,101638504.0,40.0,White,Male,1,0,0,0,0,0,0,0
112842-2018,101638504.0,40.0,White,Male,0,0,0,0,0,0,0,0
006125-2018,101321381.0,52.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
023334-2018,101538131.0,39.0,Black,Male,0,0,0,0,0,0,0,1
023334-2018,101513302.0,39.0,Black,Male,0,0,0,0,0,0,0,1
032536-2018,101538131.0,40.0,Black,Male,0,0,1,0,0,0,0,0
032536-2018,101513302.0,40.0,Black,Male,0,0,1,0,0,0,0,0
236663-2018,101816062.0,43.0,Black,Male,0,0,1,0,0,0,0,0
020563-2019,101899468.0,32.0,White,Female,1,0,0,0,0,0,0,0
020563-2019,101899468.0,32.0,White,Female,1,0,0,0,0,0,0,0
142279-2018,7699555.0,,Black,Male,0,0,1,0,0,0,0,0
037625-2019,101134800.0,21.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
084988-2019,101245172.0,35.0,White,Male,1,0,0,0,0,0,0,0
084988-2019,101245172.0,35.0,White,Male,0,0,0,0,0,0,0,0
052347-2019,101690937.0,28.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
065700-2018,100283127.0,,Black,Female,1,0,0,0,0,0,0,0
065700-2018,100283127.0,,Black,Female,0,0,0,0,0,0,0,0
192232-2019,102128896.0,19.0,Black,Male,1,1,0,0,0,0,0,0
136253-2018,101671782.0,20.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
091439-2018,101161980.0,32.0,White,Female,1,0,0,0,0,0,0,0
091439-2018,101161980.0,32.0,White,Female,1,0,0,0,0,0,0,0
013300-2018,101500503.0,36.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
119586-2018,101647711.0,55.0,White,Male,0,0,0,0,0,0,0,0
079069-2018,101131662.0,55.0,White,Male,0,0,0,0,0,0,0,0
251197-2019,102208313.0,23.0,White,Female,0,0,0,0,0,0,0,0
053394-2018,101553799.0,26.0,Black,Male,1,0,0,0,0,0,0,0
053394-2018,101553799.0,26.0,Black,Male,0,0,0,0,0,0,0,0
256371-2019,102215188.0,25.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
256371-2019,102215188.0,25.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
256371-2019,102215188.0,25.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
256371-2019,100707801.0,25.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
256371-2019,100707801.0,25.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
256371-2019,100707801.0,25.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
134194-2018,101668840.0,51.0,Black,Female,0,0,0,0,0,0,0,0
157570-2018,101702875.0,34.0,Black,Male,1,0,0,0,0,0,0,0
157570-2018,101702875.0,34.0,Black,Male,1,0,0,0,0,0,0,0
190338-2018,101749436.0,28.0,White,Female,0,0,0,0,0,0,0,0
244610-2018,101826369.0,42.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
122138-2018,101651664.0,37.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
118342-2019,20627793.0,27.0,Black,Female,1,0,0,0,0,0,0,0
179406-2018,101681167.0,33.0,Black,Female,0,0,0,0,0,0,0,0
179406-2018,101681167.0,33.0,Black,Female,0,0,0,0,0,0,0,0
253364-2019,102211295.0,22.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
009818-2018,101496004.0,41.0,White,Male,0,0,0,0,0,0,0,0
140549-2018,10366971.0,27.0,Black,Female,1,0,0,0,0,0,0,0
199421-2018,101556674.0,,Black,Male,0,0,0,0,0,0,0,1
209370-2018,101556674.0,,Black,Male,0,0,1,0,0,0,0,0
049455-2019,101936779.0,19.0,Hispanic or Latino,Female,1,1,0,0,0,0,0,0
049455-2019,101936779.0,19.0,Hispanic or Latino,Female,0,1,0,0,0,0,0,0
049455-2019,101936779.0,19.0,Hispanic or Latino,Female,1,1,0,0,0,0,0,0
096769-2018,101615694.0,34.0,Black,Male,1,0,0,0,0,0,0,0
115436-2018,46013898.0,,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
022829-2018,101512737.0,40.0,Black,Male,1,0,0,0,0,0,0,0
062148-2019,10064608.0,27.0,Black,Female,1,0,0,0,0,0,0,0
249700-2018,101832949.0,32.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
054298-2018,101555234.0,,Black,Female,1,0,0,0,0,0,0,0
223161-2019,100450708.0,18.0,White,Female,1,1,0,0,0,0,0,0
006374-2019,100562351.0,52.0,Black,Male,1,0,1,0,1,0,1,1
006374-2019,100562351.0,52.0,Black,Male,0,0,1,0,1,0,1,1
006374-2019,100562351.0,52.0,Black,Male,1,0,1,0,1,0,1,1
020465-2019,100562351.0,50.0,Black,Male,1,0,1,0,1,0,0,0
271923-2018,100562351.0,49.0,Black,Male,1,0,0,0,0,0,1,1
271923-2018,100562351.0,49.0,Black,Male,1,0,0,0,0,0,1,1
068166-2019,101962119.0,46.0,Black,Male,1,0,0,0,0,0,0,0
103857-2019,102009518.0,60.0,Black,Male,1,0,0,0,0,0,0,0
103857-2019,102009518.0,60.0,Black,Male,0,0,0,0,0,0,0,0
046460-2018,101543744.0,27.0,White,Female,0,0,0,0,0,0,0,0
115457-2018,100611687.0,43.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
215800-2018,101785708.0,58.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
249161-2018,101832217.0,26.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
257933-2018,101843753.0,51.0,Black,Male,0,0,0,0,0,0,0,0
156317-2018,101700822.0,27.0,Black,Female,1,0,0,0,0,0,0,0
002633-2018,101486840.0,51.0,Black,Male,0,0,0,0,0,0,0,0
025110-2018,101515422.0,34.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
046086-2018,101552440.0,26.0,Black,Female,1,0,0,0,0,0,0,0
046086-2018,101552440.0,26.0,Black,Female,1,0,0,0,0,0,0,0
046086-2018,101552440.0,26.0,Black,Female,1,0,0,0,0,0,0,0
041080-2018,101534611.0,27.0,Black,Male,1,0,0,0,0,0,0,0
233542-2018,15103102.0,51.0,Hispanic or Latino,Female,1,0,0,0,0,0,0,0
233542-2018,15103102.0,51.0,Hispanic or Latino,Female,0,0,0,0,0,0,0,0
206946-2019,101959038.0,27.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
174983-2018,101726882.0,42.0,Black,Male,0,0,0,0,0,0,0,0
099593-2018,101619578.0,48.0,White,Male,0,0,0,0,0,0,0,0
201632-2018,100521571.0,28.0,White,Male,1,0,0,0,0,0,0,0
013396-2018,101500574.0,25.0,White,Male,0,0,0,0,0,0,0,0
040913-2018,101469910.0,64.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
071598-2019,101966877.0,50.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
237793-2018,101817606.0,49.0,Black,Male,1,0,0,0,0,0,0,0
108575-2018,101672390.0,52.0,White,Male,1,0,0,0,0,0,1,1
108575-2018,101631728.0,52.0,White,Male,1,0,0,0,0,0,1,1
136627-2018,101672390.0,52.0,Hispanic or Latino,Male,1,0,1,0,1,0,0,0
136627-2018,101631728.0,52.0,Hispanic or Latino,Male,1,0,1,0,1,0,0,0
147354-2018,101687506.0,37.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
147354-2018,101687506.0,37.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
241996-2018,101823081.0,47.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
241996-2018,101823081.0,47.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
092718-2018,101609926.0,45.0,White,Male,1,0,0,0,0,0,0,0
236021-2019,102138921.0,36.0,White,Male,0,0,0,0,0,0,0,0
043924-2018,101540088.0,71.0,Black,Male,1,0,0,0,0,0,0,0
177568-2019,102109488.0,65.0,Black,Male,0,0,0,0,0,0,0,0
072352-2018,101580937.0,26.0,White,Male,0,0,0,0,0,0,0,0
277543-2018,101869139.0,31.0,Black,Male,1,0,0,0,0,0,0,0
277543-2018,101869139.0,31.0,Black,Male,1,0,0,0,0,0,0,0
277543-2018,101869139.0,31.0,Black,Male,1,0,0,0,0,0,0,0
277543-2018,101869139.0,31.0,Black,Male,1,0,0,0,0,0,0,0
277543-2018,101869139.0,31.0,Black,Male,1,0,0,0,0,0,0,0
213086-2018,101781779.0,51.0,Black,Male,1,0,0,0,0,0,0,0
217709-2019,102163397.0,34.0,White,Male,0,0,0,0,0,0,0,0
152197-2019,102075894.0,52.0,Black,Male,0,0,0,0,0,0,0,0
273044-2018,100551186.0,18.0,Black,Male,0,1,0,0,0,0,0,0
164219-2018,100047951.0,55.0,Black,Female,1,0,0,0,0,0,0,0
127752-2018,101659624.0,31.0,Black,Male,0,0,0,0,0,0,0,0
220941-2019,102167935.0,44.0,White,Male,1,0,0,0,0,0,0,0
220941-2019,102167935.0,44.0,White,Male,1,0,0,0,0,0,0,0
220941-2019,102167935.0,44.0,White,Male,1,0,0,0,0,0,0,0
220941-2019,102167935.0,44.0,White,Male,1,0,0,0,0,0,0,0
145874-2018,101685552.0,30.0,White,Male,0,0,0,0,0,0,0,0
132744-2018,25473505.0,29.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
132744-2018,25473505.0,29.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
132744-2018,25473505.0,29.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
201615-2019,102141683.0,50.0,Black,Female,1,0,0,0,0,0,0,0
228338-2018,101803915.0,45.0,White,Male,1,0,0,0,0,0,0,0
159975-2018,101705480.0,29.0,Black,Male,0,0,0,0,0,0,0,0
159975-2018,100767352.0,29.0,Black,Male,0,0,0,0,0,0,0,0
179713-2019,102112170.0,53.0,Black,Male,0,0,0,0,0,0,0,0
247009-2018,101824130.0,23.0,Black,Male,0,0,0,0,0,0,0,0
247009-2018,101824130.0,23.0,Black,Male,0,0,0,0,0,0,0,0
247009-2018,101824130.0,23.0,Black,Male,1,0,0,0,0,0,0,0
060787-2018,101564593.0,44.0,Asian,Male,0,0,0,0,0,0,0,0
253721-2019,102211580.0,34.0,Hispanic or Latino,Female,1,0,0,0,0,0,0,0
294096-2017,101487723.0,32.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
160190-2018,101705811.0,35.0,Black,Male,0,0,0,0,0,0,0,0
250460-2018,48079936.0,20.0,Hispanic or Latino,Female,0,1,0,0,0,0,0,0
250460-2018,48079936.0,20.0,Hispanic or Latino,Female,0,1,0,0,0,0,0,0
089506-2019,101990626.0,22.0,Black,Male,0,0,0,0,0,0,0,0
089506-2019,101990626.0,22.0,Black,Male,1,0,0,0,0,0,0,0
221109-2018,101793398.0,23.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
016380-2019,101893863.0,20.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
016380-2019,101893863.0,20.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
055237-2018,101556658.0,35.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
212938-2018,101798304.0,32.0,White,Male,0,0,0,0,0,0,1,1
212938-2018,101395390.0,32.0,White,Male,0,0,0,0,0,0,1,1
212938-2018,101781443.0,32.0,White,Male,0,0,0,0,0,0,1,1
224620-2018,101798304.0,32.0,White,Male,1,0,1,0,0,0,0,0
224620-2018,101798304.0,32.0,White,Male,0,0,1,0,0,0,0,0
224620-2018,101395390.0,32.0,White,Male,1,0,1,0,0,0,0,0
224620-2018,101395390.0,32.0,White,Male,0,0,1,0,0,0,0,0
224620-2018,101781443.0,32.0,White,Male,1,0,1,0,0,0,0,0
224620-2018,101781443.0,32.0,White,Male,0,0,1,0,0,0,0,0
189577-2018,101748330.0,27.0,Black,Male,1,0,0,0,0,0,0,0
019574-2018,101508494.0,24.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
088232-2018,100846390.0,19.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
014107-2019,101890984.0,18.0,Black,Male,1,1,0,0,0,0,0,0
014107-2019,101890984.0,18.0,Black,Male,0,1,0,0,0,0,0,0
027728-2019,101908806.0,33.0,White,Female,0,0,0,0,0,0,0,0
027728-2019,101908806.0,33.0,White,Female,1,0,0,0,0,0,0,0
190964-2019,102127433.0,57.0,Black,Male,1,0,0,0,0,0,0,0
127982-2018,101659821.0,50.0,Black,Male,0,0,0,0,0,0,1,1
131929-2018,101665040.0,74.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
198683-2018,101761411.0,23.0,Black,Female,1,0,0,0,0,0,0,0
244713-2018,8526960.0,,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
005975-2018,101490914.0,57.0,Black,Male,0,0,0,0,0,0,0,0
058590-2018,101561603.0,30.0,Black,Male,1,0,0,0,0,0,0,0
023092-2018,101512882.0,46.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
035940-2019,101919489.0,21.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
129541-2019,13175455.0,27.0,Black,Male,1,0,0,0,0,0,0,0
179016-2018,100188977.0,28.0,White,Male,0,0,0,0,0,0,0,0
131953-2019,101915001.0,21.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
131399-2019,101915001.0,21.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
070598-2018,100921539.0,,White,Male,0,0,0,0,0,0,0,1
012309-2019,100921539.0,,White,Male,0,0,0,1,0,0,0,0
033144-2019,101915908.0,20.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
033144-2019,101915908.0,20.0,Hispanic or Latino,Male,1,1,0,0,0,0,0,0
033144-2019,101915908.0,20.0,Hispanic or Latino,Male,0,1,0,0,0,0,0,0
255788-2018,101707709.0,,Middle Eastern,Male,0,0,0,0,0,0,0,0
185562-2018,101742453.0,55.0,Black,Male,0,0,0,0,0,0,0,0
161763-2018,101707916.0,44.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
161763-2018,101707916.0,44.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
246135-2018,101828417.0,27.0,Hispanic or Latino,Male,1,0,0,0,0,0,0,0
015768-2018,100750421.0,33.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
104665-2018,101626497.0,37.0,Black,Male,1,0,0,0,0,0,0,0
104665-2018,101626497.0,37.0,Black,Male,1,0,0,0,0,0,0,0
201857-2018,101765966.0,30.0,Black,Male,1,0,0,0,0,0,0,0
142167-2019,102061671.0,31.0,Hispanic or Latino,Male,0,0,0,0,0,0,0,0
239836-2019,101459782.0,32.0,Black,Female,1,0,0,0,0,0,0,0
196792-2018,101758437.0,20.0,Black,Female,1,1,0,0,0,0,0,0
025941-2018,101516583.0,,White,Male,1,0,0,0,0,0,0,0
120041-2018,101651105.0,40.0,Black,Male,0,0,0,0,0,0,0,0
263575-2018,15485871.0,39.0,White,Male,0,0,0,0,0,0,0,0
274753-2018,101865124.0,61.0,Black,Male,1,0,0,0,0,0,0,0
107079-2018,101629612.0,24.0,White,Male,0,0,0,0,0,0,0,0
124730-2018,101152094.0,44.0,Black,Female,0,0,0,0,0,0,0,1
208062-2018,101152094.0,43.0,Black,Female,0,0,0,1,0,0,0,1
229298-2018,101152094.0,43.0,Black,Female,0,0,1,1,0,0,0,0
229298-2018,101152094.0,43.0,Black,Female,0,0,1,1,0,0,0,0
083914-2019,100419985.0,31.0,White,Male,0,0,0,0,0,0,0,0
137305-2018,100823023.0,,Black,Male,0,0,0,0,0,0,0,0
137305-2018,100823023.0,,Black,Male,0,0,0,0,0,0,0,0
108701-2018,101631949.0,26.0,Black,Female,0,0,0,0,0,0,0,0
056466-2018,101558435.0,37.0,White,Male,0,0,0,0,0,0,0,0
134783-2018,9097324.0,,Black,Female,0,0,0,0,0,0,0,0
