id,age,race,v_decile_score,v_score_text,is_violent_recid,two_year_recid
2038,32,Other,2,Low,0,0
2040,39,Hispanic,1,Low,0,0
2042,58,African-American,1,Low,0,0
2044,33,Other,3,Low,0,0
2045,22,Caucasian,4,Low,0,0
2052,43,Caucasian,1,Low,0,0
2053,23,African-American,6,Medium,0,0
2054,25,Caucasian,4,Low,0,0
2055,22,African-American,9,High,0,0
2056,30,African-American,4,Low,0,0
2057,25,African-American,7,Medium,1,1
2059,39,Hispanic,1,Low,0,0
2062,59,African-American,1,Low,0,0
2063,21,Hispanic,8,High,0,0
2065,34,Caucasian,2,Low,0,0
2066,36,Caucasian,2,Low,0,0
2069,23,African-American,5,Medium,0,0
2070,32,African-American,5,Medium,0,0
2074,66,Other,1,Low,0,0
2075,24,Caucasian,4,Low,0,0
2077,28,African-American,3,Low,0,0
2078,43,Caucasian,2,Low,1,1
2079,35,African-American,2,Low,0,0
2087,22,African-American,7,Medium,1,1
2089,29,African-American,2,Low,0,0
2090,23,African-American,5,Medium,0,0
2093,33,Caucasian,1,Low,0,0
2094,35,African-American,2,Low,0,0
2095,53,Caucasian,1,Low,0,0
2098,48,Caucasian,1,Low,0,0
2099,33,African-American,1,Low,0,0
2100,44,Caucasian,1,Low,0,0
2105,51,Hispanic,1,Low,0,0
2108,21,Hispanic,6,Medium,0,0
2109,26,Caucasian,4,Low,0,0
2110,22,African-American,10,High,0,0
2111,29,African-American,3,Low,0,0
2115,44,Caucasian,1,Low,0,0
2116,41,African-American,3,Low,0,0
2121,28,African-American,3,Low,0,0
2125,31,Caucasian,2,Low,0,0
2129,20,African-American,7,Medium,1,0
2131,36,African-American,2,Low,0,0
2134,23,African-American,9,High,0,0
2140,59,Caucasian,1,Low,0,0
2141,37,Caucasian,1,Low,1,1
2147,31,African-American,4,Low,0,0
2148,38,African-American,3,Low,1,1
2150,27,African-American,6,Medium,1,1
2152,42,African-American,1,Low,0,0
2153,22,African-American,5,Medium,1,1
2154,21,Other,8,High,0,0
2159,52,Caucasian,1,Low,0,0
2161,29,Caucasian,3,Low,0,0
2162,37,African-American,3,Low,0,0
2163,34,Caucasian,1,Low,0,0
2165,53,African-American,1,Low,1,1
2168,35,Hispanic,2,Low,0,0
2169,28,Caucasian,2,Low,0,0
2170,21,African-American,9,High,0,0
2171,22,African-American,6,Medium,0,0
2176,42,Caucasian,2,Low,1,1
2179,54,African-American,1,Low,0,0
2180,39,Other,1,Low,1,1
2183,41,African-American,1,Low,0,0
2186,43,Caucasian,1,Low,1,1
2188,22,African-American,5,Medium,1,1
2194,42,African-American,1,Low,0,0
2196,49,African-American,1,Low,0,0
2198,52,Caucasian,1,Low,0,0
2201,60,Caucasian,1,Low,0,0
2205,23,African-American,6,Medium,0,0
2206,30,African-American,6,Medium,0,0
2208,32,African-American,5,Medium,1,1
2215,22,African-American,8,High,1,1
2216,44,African-American,1,Low,0,0
2217,32,Caucasian,4,Low,0,0
2218,27,African-American,2,Low,0,0
2221,61,Caucasian,1,Low,1,1
2222,69,African-American,2,Low,0,0
2223,51,Other,1,Low,0,0
2224,21,Caucasian,6,Medium,0,0
2231,24,African-American,9,High,1,1
2234,57,Hispanic,1,Low,0,0
2235,30,Caucasian,8,High,0,0
2237,24,African-American,4,Low,0,0
2239,30,Caucasian,3,Low,0,0
2245,56,Caucasian,3,Low,0,0
2246,21,African-American,8,High,0,0
2247,31,African-American,6,Medium,1,1
2248,23,African-American,8,High,0,0
2252,42,Other,1,Low,0,0
2256,64,Caucasian,2,Low,0,0
2258,21,Caucasian,6,Medium,1,1
2259,36,African-American,2,Low,0,0
2261,50,African-American,1,Low,0,0
2263,28,Native American,4,Low,0,0
2268,25,Caucasian,4,Low,0,0
2274,54,Caucasian,3,Low,1,1
2276,37,Other,2,Low,0,0
2277,25,Caucasian,8,High,1,1
2279,35,African-American,4,Low,0,0
2283,25,African-American,10,High,1,1
2284,33,Caucasian,1,Low,0,0
2285,29,African-American,4,Low,0,0
2286,27,Hispanic,3,Low,0,0
2289,20,Caucasian,8,High,1,1
2291,72,Caucasian,1,Low,0,0
2292,38,Caucasian,1,Low,0,0
2293,40,Caucasian,1,Low,0,0
2294,23,Caucasian,4,Low,0,0
2297,21,Caucasian,8,High,1,1
2303,41,Caucasian,1,Low,0,0
2306,56,Caucasian,1,Low,0,0
2307,55,Caucasian,3,Low,0,0
2310,28,African-American,2,Low,0,0
2311,31,Other,4,Low,1,1
2316,53,Caucasian,1,Low,0,0
2321,33,African-American,7,Medium,1,1
2322,34,African-American,7,Medium,0,0
2326,32,African-American,6,Medium,0,0
2328,24,Asian,3,Low,0,0
2332,56,Caucasian,1,Low,0,0
2334,36,Hispanic,4,Low,1,1
2335,28,African-American,5,Medium,1,1
2338,59,Hispanic,1,Low,0,0
2342,29,African-American,5,Medium,0,0
2343,72,Caucasian,1,Low,0,0
2349,45,African-American,1,Low,0,0
2352,45,African-American,1,Low,0,0
2353,47,Caucasian,1,Low,0,0
2363,41,Caucasian,1,Low,0,0
2365,49,Caucasian,1,Low,0,0
2366,26,Hispanic,2,Low,0,0
2370,28,African-American,3,Low,0,0
2371,33,Caucasian,2,Low,0,0
2372,46,African-American,4,Low,0,0
2374,21,African-American,6,Medium,0,0
2383,29,Other,2,Low,0,0
2387,21,Caucasian,10,High,1,1
2388,26,Other,5,Medium,0,0
2389,34,African-American,1,Low,0,0
2393,22,African-American,5,Medium,0,0
2396,57,Caucasian,1,Low,0,0
2398,56,Caucasian,1,Low,0,0
2400,30,African-American,3,Low,0,0
2401,29,African-American,1,Low,0,0
2405,24,African-American,4,Low,0,0
2406,70,African-American,1,Low,0,0
2408,45,Caucasian,1,Low,0,0
2410,33,Hispanic,2,Low,0,0
2411,39,African-American,2,Low,0,0
2412,25,Caucasian,3,Low,0,0
2415,48,Hispanic,1,Low,0,0
2418,46,Caucasian,1,Low,0,0
2420,28,Caucasian,3,Low,1,1
2422,27,African-American,2,Low,0,0
2425,43,Caucasian,4,Low,1,1
2429,29,Caucasian,2,Low,0,0
2431,20,Caucasian,6,Medium,0,0
2432,29,African-American,2,Low,0,0
2438,67,Asian,1,Low,0,0
2441,25,Other,3,Low,0,0
2442,24,African-American,9,High,1,1
2443,29,Other,2,Low,0,0
2444,45,African-American,2,Low,0,0
2451,61,Caucasian,1,Low,0,0
2454,32,Other,1,Low,0,0
2456,43,Caucasian,1,Low,0,0
2457,32,Other,1,Low,0,0
2459,36,African-American,2,Low,0,0
2464,57,African-American,6,Medium,0,0
2465,37,African-American,6,Medium,0,0
2467,44,African-American,2,Low,0,0
2474,45,African-American,4,Low,1,1
2475,48,Other,1,Low,0,0
2478,25,African-American,4,Low,0,0
2480,43,African-American,1,Low,0,0
2482,30,African-American,1,Low,0,0
2484,50,Caucasian,1,Low,0,0
2485,31,African-American,2,Low,0,0
2486,33,Caucasian,2,Low,0,0
2487,32,African-American,5,Medium,1,1
2489,22,Hispanic,7,Medium,0,0
2495,21,Caucasian,7,Medium,0,0
2497,52,Other,1,Low,0,0
2498,49,Caucasian,1,Low,0,0
2501,22,African-American,4,Low,0,0
2502,45,Hispanic,1,Low,0,0
2507,28,African-American,2,Low,0,0
2509,21,African-American,8,High,1,1
2511,37,Hispanic,3,Low,0,0
2515,28,African-American,5,Medium,0,0
2516,24,African-American,6,Medium,0,0
2519,32,African-American,6,Medium,1,1
2521,24,African-American,4,Low,0,0
2523,57,African-American,1,Low,0,0
2524,21,Other,7,Medium,0,0
2525,28,Caucasian,2,Low,0,0
2526,51,Caucasian,1,Low,0,0
2532,25,African-American,5,Medium,0,0
2533,19,Caucasian,9,High,1,1
2536,57,African-American,9,High,0,0
2537,27,African-American,3,Low,0,0
2538,66,Caucasian,1,Low,0,0
2540,21,Caucasian,6,Medium,0,0
2541,45,Caucasian,1,Low,0,0
2543,37,African-American,4,Low,0,0
2546,64,African-American,1,Low,0,0
2548,30,African-American,4,Low,1,1
2549,61,African-American,1,Low,0,0
2554,49,Caucasian,1,Low,0,0
2556,23,African-American,5,Medium,0,0
2560,21,Caucasian,6,Medium,1,1
2562,26,Hispanic,4,Low,0,0
2566,27,African-American,4,Low,0,0
2567,38,Caucasian,3,Low,0,0
2569,26,Caucasian,3,Low,0,0
2574,23,Caucasian,6,Medium,0,0
2579,36,African-American,1,Low,0,0
2580,58,Caucasian,1,Low,0,0
2583,35,Caucasian,4,Low,0,0
2584,23,African-American,5,Medium,0,0
2586,40,Caucasian,1,Low,0,0
2588,31,Hispanic,3,Low,0,0
2589,34,Hispanic,2,Low,0,0
2593,26,African-American,3,Low,0,0
2594,49,African-American,1,Low,0,0
2595,47,Hispanic,1,Low,0,0
2602,47,African-American,1,Low,0,0
2606,27,African-American,8,High,0,0
2607,52,Caucasian,1,Low,0,0
2609,25,African-American,4,Low,0,0
2610,51,African-American,2,Low,0,0
2611,29,African-American,2,Low,0,0
2613,46,Caucasian,1,Low,0,0
2614,28,Caucasian,3,Low,0,0
2615,57,African-American,1,Low,0,0
2616,23,Hispanic,5,Medium,0,0
2619,27,African-American,2,Low,0,0
2621,31,Caucasian,2,Low,1,1
2623,37,African-American,1,Low,0,0
2624,51,African-American,1,Low,1,1
2630,28,African-American,6,Medium,0,0
2632,56,Caucasian,1,Low,0,0
2634,26,Caucasian,4,Low,1,1
2637,33,Caucasian,2,Low,1,1
2638,23,Caucasian,3,Low,0,0
2639,31,African-American,2,Low,0,0
2641,31,Other,3,Low,0,0
2642,19,Hispanic,10,High,1,0
2643,32,Caucasian,1,Low,0,0
2649,66,Caucasian,1,Low,0,0
2650,40,African-American,1,Low,0,0
2651,59,African-American,2,Low,0,0
2654,27,African-American,3,Low,0,0
2655,22,African-American,6,Medium,0,0
2656,58,Caucasian,1,Low,0,0
2658,29,Caucasian,2,Low,0,0
2664,27,African-American,7,Medium,1,1
2667,24,Caucasian,4,Low,0,0
2668,35,Caucasian,2,Low,0,0
2672,30,African-American,6,Medium,1,1
2673,23,African-American,4,Low,1,0
2676,32,Caucasian,1,Low,1,1
2677,22,Caucasian,5,Medium,0,0
2678,21,African-American,5,Medium,0,0
2679,43,Caucasian,1,Low,0,0
2680,29,African-American,4,Low,0,0
2681,43,African-American,3,Low,0,0
2682,25,African-American,3,Low,0,0
2683,47,Caucasian,1,Low,0,0
2685,21,African-American,6,Medium,0,0
2687,54,Caucasian,1,Low,0,0
2688,34,African-American,1,Low,1,1
2689,28,African-American,2,Low,0,0
2691,54,African-American,1,Low,0,0
2696,34,African-American,1,Low,0,0
2700,22,African-American,5,Medium,0,0
2703,51,African-American,4,Low,0,0
2708,28,African-American,5,Medium,0,0
2713,43,Caucasian,4,Low,0,0
2714,45,Hispanic,3,Low,0,0
2720,41,Hispanic,1,Low,0,0
2721,25,Other,6,Medium,1,1
2722,35,Hispanic,6,Medium,0,0
2728,24,Asian,4,Low,0,0
2731,28,Hispanic,4,Low,0,0
2735,29,African-American,10,High,1,1
2737,26,African-American,7,Medium,1,1
2738,31,Other,1,Low,0,0
2745,28,Caucasian,3,Low,0,0
2748,44,Caucasian,1,Low,0,0
2749,42,African-American,3,Low,0,0
2750,39,African-American,4,Low,0,0
2751,46,Hispanic,1,Low,0,0
2752,55,Caucasian,3,Low,0,0
2754,31,Caucasian,5,Medium,0,0
2758,25,African-American,4,Low,0,0
2759,32,Caucasian,4,Low,0,0
2760,36,African-American,4,Low,0,0
2764,39,Caucasian,2,Low,0,0
2765,26,African-American,2,Low,0,0
2770,22,Other,5,Medium,0,0
2771,37,Caucasian,1,Low,0,0
2776,41,Caucasian,2,Low,0,0
2777,25,African-American,3,Low,0,0
2780,58,Caucasian,1,Low,0,0
2782,44,African-American,6,Medium,1,1
2786,28,African-American,5,Medium,0,0
2788,54,Caucasian,1,Low,0,0
2790,43,Caucasian,1,Low,0,0
2792,31,African-American,10,High,0,0
2793,30,African-American,9,High,0,0
2800,24,African-American,4,Low,0,0
2802,43,Caucasian,1,Low,0,0
2807,24,Hispanic,8,High,1,1
2809,23,African-American,4,Low,0,0
2817,27,Caucasian,7,Medium,0,0
2820,66,Caucasian,1,Low,0,0
2821,36,Caucasian,1,Low,0,0
2828,22,African-American,5,Medium,1,1
2829,25,Hispanic,3,Low,0,0
2830,56,African-American,1,Low,0,0
2837,58,African-American,1,Low,0,0
2841,24,Caucasian,6,Medium,0,0
2842,22,African-American,6,Medium,1,1
2843,39,Caucasian,1,Low,0,0
2848,23,Caucasian,9,High,1,1
2851,39,Other,1,Low,0,0
2852,25,African-American,6,Medium,0,0
2856,26,African-American,6,Medium,0,0
2857,25,African-American,8,High,0,0
2860,36,African-American,1,Low,0,0
2864,35,African-American,2,Low,1,1
2865,22,African-American,6,Medium,1,1
2867,25,Caucasian,3,Low,0,0
2869,36,Hispanic,1,Low,0,0
2870,24,African-American,7,Medium,1,1
2879,29,Caucasian,1,Low,0,0
2880,50,Caucasian,2,Low,0,0
2887,27,African-American,2,Low,0,0
2891,21,Hispanic,5,Medium,1,1
2892,58,African-American,1,Low,0,0
2893,27,African-American,5,Medium,0,0
2898,31,Caucasian,2,Low,0,0
2900,24,African-American,7,Medium,0,0
2902,43,Caucasian,1,Low,0,0
2908,23,African-American,6,Medium,0,0
2910,42,Caucasian,1,Low,0,0
2913,30,African-American,8,High,0,0
2914,29,African-American,7,Medium,0,0
2917,26,Caucasian,4,Low,0,0
2922,51,African-American,5,Medium,0,0
2923,36,Other,1,Low,0,0
2925,62,Hispanic,1,Low,0,0
2928,35,African-American,1,Low,0,0
2929,22,Caucasian,5,Medium,0,0
2931,40,African-American,1,Low,0,0
2932,36,African-American,1,Low,0,0
2935,69,Caucasian,1,Low,0,0
2936,27,African-American,3,Low,0,0
2938,27,African-American,2,Low,0,0
2939,24,African-American,7,Medium,0,0
2943,42,Caucasian,1,Low,0,0
2946,25,Caucasian,2,Low,0,0
2951,25,African-American,4,Low,0,0
2952,22,African-American,5,Medium,0,0
2954,21,Caucasian,7,Medium,0,0
2955,30,African-American,3,Low,0,0
2956,46,Caucasian,2,Low,0,0
2959,26,African-American,7,Medium,0,0
2962,40,African-American,2,Low,0,0
2963,34,Caucasian,3,Low,0,0
2965,28,Hispanic,5,Medium,0,0
2969,59,Caucasian,1,Low,1,1
2970,37,Native American,1,Low,0,0
2972,50,African-American,1,Low,0,0
2974,57,African-American,2,Low,1,1
2976,31,African-American,5,Medium,0,0
2979,44,African-American,6,Medium,0,0
2983,25,Caucasian,3,Low,0,0
2984,51,African-American,3,Low,0,0
2988,57,Caucasian,1,Low,0,0
2990,55,Caucasian,1,Low,0,0
2992,42,African-American,1,Low,0,0
2996,21,Other,5,Medium,0,0
2998,24,Hispanic,4,Low,0,0
3003,42,African-American,2,Low,0,0
3005,21,African-American,6,Medium,0,0
3010,58,Caucasian,1,Low,0,0
3020,46,African-American,4,Low,0,0
3022,35,African-American,6,Medium,0,0
3025,42,African-American,4,Low,0,0
3032,32,African-American,2,Low,0,0
3033,31,Other,4,Low,0,0
3034,33,African-American,2,Low,0,0
3035,25,Caucasian,4,Low,0,0
3036,33,African-American,1,Low,0,0
3037,21,Hispanic,9,High,0,0
3040,56,African-American,1,Low,0,0
3041,38,Caucasian,1,Low,1,1
3042,40,African-American,1,Low,0,0
3046,28,African-American,3,Low,0,0
3051,51,African-American,1,Low,0,0
3053,35,African-American,2,Low,0,0
3055,61,African-American,1,Low,0,0
3056,25,African-American,4,Low,0,0
3058,26,African-American,4,Low,0,0
3064,42,Caucasian,1,Low,0,0
3066,25,African-American,4,Low,0,0
3068,31,African-American,3,Low,0,0
3069,35,Caucasian,1,Low,0,0
3074,34,Caucasian,1,Low,0,0
3078,33,Caucasian,2,Low,0,0
3081,30,African-American,2,Low,0,0
3084,50,African-American,1,Low,0,0
3085,21,African-American,7,Medium,0,0
3089,23,African-American,4,Low,0,0
3090,25,African-American,6,Medium,0,0
3093,24,Caucasian,4,Low,0,0
3096,60,African-American,1,Low,0,0
3101,30,African-American,3,Low,0,0
3104,32,Other,1,Low,0,0
3107,46,Caucasian,1,Low,0,0
3110,21,Caucasian,5,Medium,1,1
3112,35,African-American,2,Low,0,0
3118,28,African-American,3,Low,0,0
3122,46,Caucasian,1,Low,0,0
3129,56,African-American,1,Low,0,0
3134,24,African-American,6,Medium,1,1
3136,33,Caucasian,1,Low,0,0
3137,48,Caucasian,5,Medium,1,0
3139,25,Hispanic,5,Medium,0,0
3146,37,Hispanic,2,Low,1,1
3152,43,Caucasian,4,Low,0,0
3153,32,Caucasian,2,Low,0,0
3154,33,Other,2,Low,0,0
3156,49,Caucasian,2,Low,0,0
3157,24,Caucasian,5,Medium,0,0
3158,26,African-American,8,High,0,0
3159,42,Caucasian,1,Low,0,0
3161,36,Hispanic,1,Low,0,0
3162,29,Caucasian,6,Medium,1,1
3163,39,Caucasian,3,Low,0,0
3169,53,Caucasian,1,Low,0,0
3174,21,Other,8,High,1,1
3176,41,African-American,2,Low,0,0
3178,22,Caucasian,6,Medium,1,1
3181,22,Caucasian,6,Medium,1,1
3182,25,African-American,3,Low,0,0
3188,51,Other,1,Low,0,0
3190,24,African-American,5,Medium,0,0
3191,37,African-American,2,Low,0,0
3192,37,Caucasian,1,Low,0,0
3197,27,Other,2,Low,0,0
3198,21,Other,6,Medium,0,0
3200,35,African-American,1,Low,1,1
3203,24,Caucasian,5,Medium,0,0
3205,49,Caucasian,1,Low,0,0
3206,38,African-American,8,High,0,0
3207,61,Other,1,Low,0,0
3208,30,African-American,2,Low,0,0
3209,22,African-American,5,Medium,1,0
3215,52,Caucasian,1,Low,0,0
3217,26,Caucasian,3,Low,0,0
3218,26,Other,2,Low,0,0
3226,29,African-American,9,High,1,0
3229,26,Caucasian,6,Medium,0,0
3230,46,African-American,3,Low,0,0
3232,46,African-American,1,Low,0,0
3236,29,African-American,7,Medium,1,1
3237,41,Caucasian,1,Low,0,0
3240,25,African-American,3,Low,0,0
3242,23,African-American,5,Medium,0,0
3246,30,Caucasian,2,Low,0,0
3247,34,Caucasian,4,Low,0,0
3250,52,Caucasian,1,Low,0,0
3255,51,African-American,2,Low,0,0
3261,49,Caucasian,1,Low,0,0
3265,47,Caucasian,1,Low,0,0
3267,27,African-American,3,Low,0,0
3274,21,African-American,6,Medium,0,0
3281,30,Caucasian,4,Low,1,1
3283,70,Caucasian,1,Low,0,0
3289,38,African-American,5,Medium,0,0
3290,29,African-American,2,Low,0,0
3292,38,Hispanic,1,Low,0,0
3293,27,Caucasian,2,Low,0,0
3295,44,Hispanic,1,Low,0,0
3298,31,Caucasian,5,Medium,0,0
3301,30,African-American,2,Low,0,0
3304,40,African-American,1,Low,0,0
3306,33,Caucasian,2,Low,0,0
3310,31,Hispanic,5,Medium,0,0
3312,61,Caucasian,1,Low,0,0
3314,30,Caucasian,3,Low,0,0
3315,62,Caucasian,1,Low,0,0
3318,48,Caucasian,1,Low,0,0
3319,40,Caucasian,1,Low,0,0
3320,24,Caucasian,5,Medium,0,0
3324,63,Caucasian,1,Low,0,0
3326,33,African-American,9,High,0,0
3332,51,African-American,1,Low,0,0
3333,39,Caucasian,1,Low,1,1
3338,22,African-American,5,Medium,0,0
3339,59,Caucasian,1,Low,0,0
3340,38,African-American,2,Low,1,1
3341,23,African-American,5,Medium,0,0
3344,38,African-American,3,Low,1,1
3345,34,Caucasian,2,Low,0,0
3350,31,African-American,2,Low,0,0
3357,43,African-American,1,Low,0,0
3358,40,African-American,1,Low,0,0
3371,22,African-American,5,Medium,0,0
3376,40,Other,1,Low,0,0
3380,45,African-American,2,Low,0,0
3384,21,Caucasian,9,High,0,0
3386,35,Caucasian,4,Low,1,1
3387,52,African-American,1,Low,1,1
3390,48,Caucasian,1,Low,0,0
3392,48,Caucasian,1,Low,0,0
3396,47,African-American,3,Low,0,0
3399,35,African-American,5,Medium,0,0
3404,52,African-American,1,Low,0,0
3406,21,Caucasian,9,High,1,1
3407,53,Caucasian,1,Low,0,0
3409,22,African-American,8,High,0,0
3410,45,African-American,1,Low,0,0
3411,27,Caucasian,2,Low,0,0
3412,25,Caucasian,3,Low,0,0
3417,28,Caucasian,2,Low,0,0
3418,36,African-American,2,Low,1,1
3420,42,African-American,1,Low,0,0
3423,33,Caucasian,1,Low,0,0
3427,42,Caucasian,1,Low,0,0
3431,28,African-American,2,Low,0,0
3434,27,African-American,9,High,1,1
3437,21,Caucasian,7,Medium,0,0
3439,36,Caucasian,1,Low,0,0
3445,28,Caucasian,4,Low,0,0
3452,34,African-American,2,Low,0,0
3455,25,African-American,3,Low,0,0
3456,21,African-American,8,High,1,0
3457,48,African-American,1,Low,0,0
3458,37,Caucasian,3,Low,0,0
3462,37,Caucasian,1,Low,1,1
3463,39,Caucasian,4,Low,0,0
3465,49,Other,1,Low,0,0
3475,43,Caucasian,6,Medium,0,0
3480,53,African-American,2,Low,0,0
3483,39,Caucasian,1,Low,0,0
3488,36,Caucasian,1,Low,0,0
3489,24,African-American,5,Medium,0,0
3491,35,Hispanic,1,Low,0,0
3492,23,African-American,5,Medium,0,0
3493,26,African-American,3,Low,0,0
3499,30,African-American,7,Medium,1,1
3500,25,Caucasian,6,Medium,0,0
3504,26,African-American,4,Low,0,0
3507,60,Hispanic,1,Low,0,0
3508,20,African-American,7,Medium,0,0
3511,23,Caucasian,4,Low,0,0
3512,26,African-American,6,Medium,1,1
3515,40,Caucasian,1,Low,0,0
3516,28,Other,3,Low,1,1
3523,53,Caucasian,1,Low,0,0
3528,24,African-American,3,Low,0,0
3529,31,Hispanic,1,Low,0,0
3531,33,Caucasian,2,Low,0,0
3533,26,Caucasian,7,Medium,1,1
3535,32,Caucasian,2,Low,0,0
3536,25,Caucasian,3,Low,1,1
3538,21,African-American,5,Medium,0,0
3539,38,African-American,6,Medium,0,0
3540,23,Caucasian,3,Low,0,0
3542,20,Caucasian,7,Medium,1,1
3544,24,African-American,3,Low,1,1
3546,23,Hispanic,3,Low,0,0
3547,49,African-American,1,Low,0,0
3552,28,Caucasian,2,Low,0,0
3554,67,Caucasian,1,Low,0,0
3556,33,Hispanic,1,Low,0,0
3562,52,African-American,1,Low,0,0
3566,22,Caucasian,9,High,0,0
3570,40,Caucasian,1,Low,1,1
3571,30,Caucasian,6,Medium,1,1
3573,42,African-American,1,Low,0,0
3576,46,Caucasian,1,Low,0,0
3577,38,African-American,2,Low,0,0
3584,26,Caucasian,4,Low,0,0
3591,27,Hispanic,2,Low,0,0
3593,61,Caucasian,2,Low,0,0
3596,57,Caucasian,1,Low,0,0
3597,24,Caucasian,4,Low,1,1
3598,34,African-American,2,Low,0,0
3600,27,Hispanic,3,Low,0,0
3602,35,African-American,3,Low,1,1
3605,44,African-American,2,Low,0,0
3611,61,Caucasian,5,Medium,0,0
3617,42,African-American,1,Low,0,0
3620,53,Caucasian,1,Low,0,0
3622,26,African-American,9,High,0,0
3626,50,Caucasian,2,Low,0,0
3627,44,Caucasian,3,Low,0,0
3628,24,African-American,6,Medium,1,1
3630,50,Caucasian,1,Low,0,0
3631,36,Caucasian,1,Low,0,0
3634,39,Caucasian,2,Low,0,0
3636,54,African-American,1,Low,0,0
3639,29,African-American,2,Low,0,0
3641,26,Caucasian,2,Low,0,0
3645,34,Caucasian,2,Low,0,0
3647,20,African-American,6,Medium,0,0
3649,26,African-American,6,Medium,1,1
3653,26,African-American,3,Low,0,0
3655,55,African-American,1,Low,0,0
3656,22,African-American,7,Medium,0,0
3657,26,African-American,3,Low,0,0
3658,56,Other,1,Low,0,0
3660,46,Other,4,Low,0,0
3662,28,African-American,9,High,0,0
3663,33,African-American,5,Medium,0,0
3666,31,African-American,2,Low,0,0
3667,26,African-American,4,Low,0,0
3671,34,Caucasian,1,Low,0,0
3673,33,Other,1,Low,0,0
3674,32,African-American,1,Low,0,0
3675,37,African-American,9,High,1,1
3676,50,African-American,5,Medium,0,0
3678,35,Caucasian,1,Low,0,0
3681,52,African-American,7,Medium,0,0
3684,26,African-American,7,Medium,1,1
3691,19,Other,9,High,1,1
3693,24,African-American,3,Low,0,0
3696,21,African-American,8,High,0,0
3697,54,Caucasian,2,Low,0,0
3698,49,Caucasian,1,Low,0,0
3699,42,Caucasian,1,Low,0,0
3703,74,Caucasian,1,Low,0,0
3704,38,Hispanic,1,Low,0,0
3706,39,African-American,1,Low,0,0
3708,39,Caucasian,1,Low,0,0
3709,38,African-American,1,Low,0,0
3714,53,Caucasian,1,Low,0,0
3719,23,African-American,9,High,0,0
3721,64,Caucasian,1,Low,0,0
3726,41,Hispanic,1,Low,0,0
3728,53,Other,1,Low,0,0
3729,34,African-American,1,Low,0,0
3732,26,African-American,2,Low,0,0
3736,44,Caucasian,3,Low,0,0
3737,27,Caucasian,2,Low,0,0
3738,28,Caucasian,3,Low,0,0
3739,55,Caucasian,1,Low,0,0
3741,36,African-American,1,Low,0,0
3743,23,African-American,6,Medium,0,0
3744,56,African-American,2,Low,0,0
3747,37,Caucasian,4,Low,0,0
3758,45,African-American,2,Low,0,0
3759,31,African-American,8,High,0,0
3761,42,African-American,1,Low,1,1
3768,36,African-American,1,Low,0,0
3769,54,Caucasian,1,Low,0,0
3773,23,Hispanic,5,Medium,0,0
3774,61,Caucasian,1,Low,0,0
3776,42,Caucasian,1,Low,0,0
3779,27,African-American,3,Low,0,0
3780,24,Caucasian,5,Medium,0,0
3783,38,Caucasian,1,Low,0,0
3785,21,Caucasian,6,Medium,0,0
3788,39,Caucasian,1,Low,0,0
3789,29,Caucasian,2,Low,0,0
3790,29,Caucasian,4,Low,0,0
3797,44,African-American,4,Low,0,0
3799,27,African-American,2,Low,0,0
3800,27,African-American,8,High,1,1
3801,61,Caucasian,1,Low,0,0
3804,27,African-American,2,Low,0,0
3809,26,Caucasian,3,Low,1,1
3814,25,African-American,4,Low,0,0
3816,23,Other,9,High,1,1
3818,23,African-American,6,Medium,0,0
3820,30,Other,1,Low,0,0
3821,45,African-American,1,Low,0,0
3830,26,African-American,2,Low,0,0
3831,21,Caucasian,7,Medium,1,1
3835,62,Caucasian,1,Low,0,0
3836,48,Caucasian,2,Low,0,0
3838,53,African-American,1,Low,0,0
3840,28,African-American,10,High,0,0
3841,56,Caucasian,1,Low,0,0
3842,35,Hispanic,1,Low,0,0
3853,35,African-American,6,Medium,0,0
3856,37,African-American,1,Low,0,0
3857,32,African-American,1,Low,0,0
3860,53,Caucasian,1,Low,0,0
3862,32,Caucasian,1,Low,0,0
3863,26,Caucasian,3,Low,0,0
3864,61,Caucasian,1,Low,0,0
3865,21,African-American,7,Medium,0,0
3867,69,African-American,4,Low,0,0
3869,26,African-American,4,Low,0,0
3870,30,African-American,7,Medium,1,1
3872,21,Caucasian,5,Medium,0,0
3879,41,Caucasian,1,Low,0,0
3882,22,Caucasian,5,Medium,0,0
3884,54,Caucasian,1,Low,1,1
3885,50,Caucasian,1,Low,1,1
3890,37,Other,1,Low,0,0
3902,26,Caucasian,4,Low,0,0
3904,59,African-American,1,Low,0,0
3907,67,Hispanic,1,Low,0,0
3911,45,Hispanic,3,Low,0,0
3917,22,African-American,6,Medium,0,0
3920,27,Other,3,Low,0,0
3924,37,African-American,3,Low,0,0
3930,45,Caucasian,1,Low,0,0
3934,52,African-American,1,Low,0,0
3935,21,African-American,8,High,0,0
3938,33,Caucasian,6,Medium,0,0
3939,26,African-American,9,High,1,1
3941,37,Caucasian,1,Low,0,0
3947,40,Other,1,Low,0,0
3948,21,African-American,7,Medium,0,0
3952,37,Caucasian,1,Low,0,0
3958,44,Caucasian,1,Low,0,0
3960,30,African-American,2,Low,0,0
3961,40,Hispanic,1,Low,0,0
3963,49,Caucasian,1,Low,0,0
3965,67,Caucasian,1,Low,0,0
3972,31,Caucasian,3,Low,0,0
3974,30,African-American,3,Low,0,0
3975,28,Caucasian,2,Low,0,0
3977,55,Caucasian,1,Low,0,0
